url,title,content,category
http://sillok.history.go.kr/id/kla_10104009_001,조강에 나아가다,"조강에 나아갔다.  시강관        한주가 아뢰기를,""성상께서 사위하시자 조야가 태평한 정치를 바라니, 무릇 다스리기 위한 도리를 어찌 유념하시지 않겠습니까마는, 먼저 힘써야 할 것이 있습니다. 말세에는 기화가 매우 투박하므로 반드시 학문의 공을 깊이 하여야 재주가 성취될 수 있으며, 나면서부터 아는 성인은 참으로 얻기 어렵습니다. 기묘년에 실패하고부터 사습이 아름답지 못하여 학문을 일삼지 않으므로 훌륭한 인재가 나오지 않고 기절이 땅을 쓴 듯이 없으니, 지금 먼저 힘써야 할 것은 사습을 바루고 기절을 떨치는 것뿐입니다. 조광조의 일을 대간과 시종이 여러 번 아뢰어 마지않았는데, 어제 경연에서 짐작하여 하겠다는 분부가 계셨으므로 지극히 감격하였습니다. 조광조에게 죄가 없다는 것을 아셨으면 시원스럽게 그 말을 따라서 사림을 위안하셔야 옳을 것인데, 이미 시비를 알고도 이토록 망설이시니, 착한 것을 좋아하는 것이 참되지 못하신 것일는지도 모르겠습니다. 사습을 바루어 학자들에게 향방을 알게 하려면 이보다 중대한 것이 없거니와, 어진 사람을 포양하는 것은 제왕의 성대한 일입니다.        노산군이 어둡고 나이 어려 종사가 위태로우므로 천명과 인심이 다 세조께 돌아가서 즉위하셨으니, 이것은 종사의 대계를 위하여 마지못한 데에서 나온 것입니다. 그 뒤에 성삼문·하위지·박팽년·유응부·이개·유성원 등이 난을 꾀하다가 주살되었습니다. 대개 충의의 인사는 이러한 때에 많이 나오거니와, 저 육신은 그때에 있어서는 대죄를 입어 마땅하나, 그 본심을 논하면 옛 임금을 위한 것입니다.        송 태조 때에 왕언승이 한통을 죽이자,                          태조가 제마음대로 죽인 죄를 주려고 하니 뭇 신하가 간하였으므로 그만두었으나 종신토록 절월을 주지 않았습니다. 우리 태종 때에는 정몽주·길재를 아울러 포상하였습니다. 이것은 다 제왕이 피아의 차이 없이 천하를 공정하게 대하는 성대한 마음입니다. 세조께서 육신에 대하여 어찌 아름답게 여기지 않았겠습니까마는, 위태롭고 의심스러울 때이므로 어쩔 수 없이 죄를 주어서 인심을 진정시켰을 뿐입니다. 그러므로, 당대의 난신이 후세의 충신이라 하였으니 바로 충의의 이름이 뒷사람에게는 아주 없어질 것이 염려되므로, 이러한 은미한 말을 하여 두 마음을 품는 신하을 경계하신 것입니다. 대개 인심과 천리는 속일 수 없으므로, 태종께서 정몽주를 포장하여 의심하지 않았고, 대행 대왕 때에도 그 자손을 등용하였는데, 무릇 이런 것은 모두가 제왕의 훌륭한 일입니다. 신정의 처음에 특별히 충의의 절조로 사림을 권장하면, 한때의 기습이 절로 투박하여지지 않고 진작될 것입니다.""하고, 지사        정순붕은 아뢰기를,""절의는 갑자기 일어날 수 없고, 반드시 배양하고서야 진작되는 것입니다. 정몽주·성삼문 등을 당시에는 마지못하여 죄를 주었더라도, 시비는 뒷날의 공론에서 절로 정하여졌습니다. 신이 일찍이 선왕 때에 이 뜻을 아뢰었더니, 선왕께서 이로 말미암아 두루 물으셨습니다. 전조의 장령        서견의 시에,삼국을 통일한 공 어디 있는가전조의 왕업 길지 못함이 한스럽구나하였는데, 그때의 대간이 죄주고자 하였으나, 태종께서 ‘서견은 전조의 신하로서 본국을 위하여 이 시를 지었다. 나에게 이러한 신하가 있다면 어찌 아름답지 않겠는가.’ 하셨습니다. 그 후사에게 규모를 보이신 방법이 이처럼 크므로, 세종 때에 이르러 인재가 쏟아져 나와서 성대하게 나라의 빛이 되었으니, 이것은 바로 오늘날 본받아야 할 것입니다.""하니, 상이 이르기를,""사습을 바루고 기절을 기른다는 말은 매우 절실하다.""하였다. 영사        성세창은 아뢰기를,""군자의 마음은 치우침이 없어 충에 뜻을 둘 따름이므로 형화 때문에 구태여 피하지 않고, 효에 뜻을 둘 뿐이므로 남의 말 때문에 스스로 현혹되지 않고, 염에 뜻을 둘 따름이므로 하찮은 물건이라도 구차하게 취하지 않는 등 무릇 착한 일에는 다 그렇지 않은 것이 없습니다. 권장하는 도리는 반드시 이런 사람에게 먼저 해야 하니, 그 포상하는 방법은 그 사람에게 벼슬을 추증해야 할 뿐 아니라 자손을 등용해야 합니다. 신이 듣건대, 충신은 반드시 효자의 집에서 찾아야 한다 하였습니다. 뒷날에 충성을 다하는 것은 오늘의 효자에게서 바랄 수 있으니, 대개 천하의 선은 그지없고 군주가 선을 취하는 것도 그지없습니다. 청백한 관리도 반드시 포상하고 등용하여 풍성을 세워야 하는데, 뒷사람이 사모하여 본뜰 자로서 어찌 마땅한 사림이 없겠습니까. 삼대 때에는 불목·불효에 대한 형벌이 있었는데, 이것은 이른바 악을 징계하는 뜻입니다. 천하를 다스리는 자가 반드시 선을 좋아하고 악을 미워하는 실상을 천하에 밝게 나타내야, 사람마다 선은 좋아할 것이고 악은 미워할 것인 줄 환히 알아 천하의 습속이 그제야 바로잡힐 것입니다.경에 이르기를 ‘덕이 유행하는 것은 우역을 두고 명을 전하는 것보다 빠르다.’ 하였고, 또 ‘정치라는 것은 포로이다.’                   하였습니다. 무릇 나라를 다스리고 백성을 다스리는 것은 마땅히 뭇 사람이 발돋움하여 바랄 때에 밝게 보여야 하는 것이니 진실로 그 시기를 잃으면 일어나는 의기가 떨어질 것입니다. 이러한 일은 선왕의 법을 고치는 것이 아니고 한때에 폐단이 있는 것도 아니니, 그 일이 시행할 만한지를 짐작하여 조정에 의논해서 빨리 시행하여야 합니다. 무릇 신이 임금에게 말씀드리는 것은 일찍이 마음을 다하고 힘을 다하려고 생각하였으나, 천안을 가까이하자 십중 팔구는 잊었습니다. 이러한 경영에 관한 말을 들어 주는 것이 늦고 시행하는 것이 더디면, 아랫사람의 실망이 또한 심하지 않겠습니까.""하고, 정순붕은 아뢰기를,""군주는 마땅히 아주 공정하고 사심이 없기로 마음먹어야 하니, 이미 그 근원을 바루고 나면 정치는 절로 맑고 밝아지는 것입니다. 밖으로부터 그 마음을 공격하는 것이 많으면 명철하더라도 점점 사사에 끌리는 해독이 있게 되는 것이기 때문에 군주는 마땅히 궁금을 엄숙하게 하여 안의 말이 밖으로 나가지 않고 밖의 말이 안으로 들어오지 않게 해야 합니다. 그런데 이제 듣기로는 문안비라는 것이 어지러이 드나든다 하니, 신의 소견과 외정의 의논은 다 ‘여알                  의 성행이 반드시 여기에서 말미암지 않는다고는 기필할 수 없으니 전감을 경계해야 한다.’는 것입니다. 족친이라도 위아래에 분별이 있는 것인데, 문안하러 드나드는 것이 번거로우면 혹시 일에 해로운 점이 있을 듯합니다.""하니, 상이 살펴서 하겠다고 일렀다. 특진관 심연원은 아뢰기를,""경연관의 절의에 관한 말은 국가에 큰 관계가 있습니다. 서한은 절의를 숭상하지 않았으므로 왕망이 하치않은 재주로 몰래 한나라의 정통을 옮기는데도 한 사람도 의리를 떨치는 이가 없었고, 동경                  은 절의를 숭상하였으므로 환제·영제 때에 조조같은 간웅도 종신토록 참호하지 못하였으니, 절의는 치란에 깊은 관계가 있습니다. 우리 나라에서는 절의를 숭상하지 않은 것은 아닌데도 여러번 사화를 겪어 원기가 손상되었습니다. 폐조의 어지러운 때에는 그래도 선왕께서 배양하신 공에 힘입어 사습이 조금 떨쳐져서 기묘년 무렵에는 어진 사람이 쏟아져 나왔습니다. 그들은 스스로 명군과 양신이 만났으므로 이상적으로 잘 다스려진 정치를 이룰 수 있다는 생각에서 고금의 처지가 다른 줄도 모르고 망령되게 삼대의 융성한 정치를 머지않아 곧 이룰 수 있다고 하다가 마침내 과격하였기 때문에 화를 일으켰습니다. 그 후 사림의 기절이 여지없이 아주 없어졌으니, 위에서 늘 유념하여 다시 떨칠 도리를 생각하셔야 하겠습니다.""하니, 상이 이르기를,""사습을 바루어 국맥을 유지하는 것이 정론인 줄 내가 어찌 모르겠는가마는, 쉽사리 허락할 수 없는 뜻이 그 가운데에 있으므로 감히 시원하게 결단하지 못하는 것이다. 어찌 다른 뜻이 있겠는가.""하였다. 정언        심영이 아뢰기를,""지금은 사람을 등용하는 길이 매우 좁아서, 양과의 출신 이외에는 재주와 도를 품은 현인·군자가 있더라도 사진하여 품은 것을 펼 길이 없으므로, 마침내, 초목과 함께 썩게 됩니다. 이것은 정치에 매우 방해되니, 반드시 천거하는 법을 더욱 밝혀서 시행하되 천거된 사람이 어질지 않으면 천거한 사람을 죄주고 과연 어질면 중요한 직임에 두어야 하겠습니다. 그렇게 하면 천거에는 잘못 천거되는 것이 없고 초야에는 버려둔 어진 사람이 없을 것입니다.조종 때에는 양과의 출신이 아닌데도 삼공의 자리에 있는 자가 있었고, 문음으로도 문관의 벼슬에 있는 자가 있었습니다. 나라를 다스리는 도리는 반드시 어진 사람을 임용하는 데 차별이 없고 언로를 넓게 열어야 하니, 그래야 이상적으로 잘 다스려진 정치가 이루어질 것입니다. 또한 반드시 위에서 먼저 덕을 닦아 그가 어진 사람인 줄을 환히 알고서 위임하여 성취를 요구한다면, 어찌 제 집처럼 나라를 근심하여 위로는 임금의 덕을 위하고 아래로는 백성을 위하는 선비가 나오지 않겠습니까.신이 한림이 되었을 때에 정청                  에 들어가면, 벼슬에 제수되는 자가 현명한가 우매한가는 묻지 않고 청탁한 자의 높낮이에만 따라서 주의하는 것을 번번이 보았습니다. 사풍이 오로지 이 때문에 아름답지 못하고 염치가 이로 말미암아 크게 무너져서, 조급히 나아가려는 젊은 무리가 부형의 세력에 의지하여 갑자기 벼슬길에 오르고 몇 해만 지나면 곧장 수령이 되므로 학식이 지금보다 심한 때가 없는 것은 오로지 수령이 마땅한 사람이 아니기 때문입니다. 이제부터는 젊은 사람을 주의하지 말게 하되, 주의하는 자가 있거든 전조도 아울러 죄를 주어야 하겠습니다.""하니, 상이 이르기를,""사정을 따르고 공정하지 않은 폐단이 많으므로 사람을 등용할 때에 공도가 행해지지 않으니, 전조는 살펴서 해야 하겠다.""하였다. 심영이 아뢰기를,""근래 탐욕하는 풍습이 크게 행해져서 버젓이 뇌물을 주고받으므로, 법을 어긴 수령이 있더라도 심상하게 보고, 장죄를 입은 사람이 있다는 말을 듣지 못하니, 착한 일을 권장하고 악한 일을 징계하는 도리가 무엇으로 말미암아 행해지겠습니까. 위에서 능히 선을 표창하고 악을 징계하여 선악을 구별하신다면 이 폐단이 없어질 것입니다.""하였다.","['왕실(王室)', '정론(政論)', '행정(行政)', '인사(人事)', '사법(司法)', '변란(變亂)', '사상-유학(儒學)', '역사-고사(故事)']"
http://sillok.history.go.kr/id/kla_10104009_002,정원이 주서의 추고를 청하다,"정원이 아뢰기를,""오늘 주서 두 사람이 다 병 때문에 오지 않았습니다. 아무리 병이 갑자기 났다 하더라도 일의 체모에 있어서 온편하지 못하니, 추고하소서.""하니, 전교하기를,""바야흐로 사습을 바루는 때인데, 근시하는 자가 어찌 병을 핑계할 리가 있겠는가. 모두 추고하지 말고, 곧 가주서를 내라.""하였다.","['인사-관리(管理)', '사법(司法)', '보건(保健)']"
http://sillok.history.go.kr/id/kla_10104009_003,영의정 윤인경 등이 조서를 맞이할 예를 의논드리다," 영의정 윤인경, 우의정 성세창, 우찬성 유인숙, 좌참찬 권벌, 우참찬 정순붕, 예조 참판 정만종, 참의 김익수가 의논드렸다.""조서를 맞이할 때에는 예문과 조종 때의 등록에 따라서 음악을 쓰기로 의논하여 정하였습니다. 사제·사시는 길사가 아닐지라도 이 또한 황제의 명이고 더구나 예문관 의궤에 다 음악을 쓰지 않는다는 글이 기록되지 않았지 않습니까. 사부할 때에는 음악을 연주한다는 글이 없으니 전례에 따라 음악을 쓰지 않는 것이 마땅하겠습니다. 또, 대체로 선을 표창하고 악을 징계하는 것은 왕정의 먼저 힘써야 할 일이니, 충효가 뛰어나고 덕행이 있는 자와 청백한 관리는 예조와 이조로 하여금 널리 묻고 정밀하게 가리게 해서, 쓸 만한 자가 있으면 그 재기에 따라 특별히 서용하고, 당자가 죽었으면 그 자손을 모두 서용하여 뒷 사람을 권려하는 것이 마땅하겠습니다."" 충효 등의 일은 경연에서 아뢴 것에 따라 정부와 예조에 의논하라고 명한 것이다.","['왕실-의식(儀式)', '정론-정론(政論)', '인사(人事)', '예술-음악(音樂)']"
http://sillok.history.go.kr/id/kla_10104009_004,윤인경·성세창이 사관의 일에 대해 아뢰다," 윤인경·성세창이 의논하여 아뢰었다.""사관이 경연에서 먼저 나가서는 안된다고 아뢰었으나, 들어가는 것은 위에서 부터 하고 나가는 것은 아래에서부터 하는 것은 조종 때의 전례이니, 고칠 것 없겠습니다.""","['정론-정론(政論)', '역사-사학(史學)']"
http://sillok.history.go.kr/id/kla_10104009_005,햇무리가 지다,햇무리가 졌다.,['과학-천기(天氣)']
http://sillok.history.go.kr/id/kla_10104010_001,문례관 정원이 사시·사부 때의 예를 아뢰다,"문례관 정원이 아뢰기를,""사시·사부를 맞이할 때에는 음악을 쓴다는 의논을 이미 정하였으나, 조사가 만약에 ‘애사 때문에 왔는데 어찌하여 음악을 쓰는가?’ 하면 벌여 두기만 하고 연주하지 않는다고 대답하는 것을 어제 삼공에게 물었더니, 삼공이 아뢰어 여쭈어야 한다고 말하므로 감히 아룁니다.""하니, 전교하기를,""조사의 의향을 따라서 처치하도록 하라.""하였다.","['왕실-의식(儀式)', '정론-정론(政論)', '예술-음악(音樂)']"
http://sillok.history.go.kr/id/kla_10104010_002,정원에 경연을 당내에서 베풀 것을 전교하다,"정원에 전교하였다.""경연을 당내에 베푸는 것은 내 마음이 미안하므로 처마 아래에서 베풀었는데 이제 사람들의 의논이 다 옳지 않다 하니, 내일 조강부터 당내에 베풀도록 하라. 또, 어제 조강 때에 정언 심영이 아뢴 천거에 관한 일은 특별히 더욱 밝히도록 하라.""","['왕실-경연(經筵)', '정론(政論)', '인사(人事)']"
http://sillok.history.go.kr/id/kla_10104010_003,주다례를 지내다,상이 경사전에 나아가 주다례를 지냈다.,"['왕실-의식(儀式)', '왕실-국왕(國王)']"
http://sillok.history.go.kr/id/kla_10104010_004,대간이 조칙을 맞이할 때의 예를 아뢰다,"대간이 아뢰기를,""문례관이 가져 온 의주에는 조칙을 맞이할 때에 연을 타시게 되어 있는데, 중국 사신이 이 의주를 따르고 다른 말이 없다면 연을 타셔도 되겠으나, 혹 연을 타는 것을 옳지 않다고 한다면 굳이 변명할 것 없이 말을 타셔도 무방하겠습니다. 임금과 신하 사이는 예가 이러하셔야 하나, 당고 사신 때에도 연을 타는 것을 옳지 않다고 하였으므로 대행 대왕께서 말을 타고 조칙을 맞이 하셨으니, 이제도 모두 말을 타는 것으로 하고 의주는 다시 문례관에게 보내 중국 사신의 처치를 따르고 다시 다투어 변명하지 않아야 하겠습니다.""하니, 답하기를,""멀리 고례를 살피고 을묘년  의 예도 아울러 살펴서 처리하도록 하라.""하였다.","['왕실-의식(儀式)', '외교-명(明)']"
http://sillok.history.go.kr/id/kla_10104010_005,햇무리가 지다,햇무리가 졌다.,['과학-천기(天氣)']
http://sillok.history.go.kr/id/kla_10104011_001,조강에 나아가다,"조강에 나아갔다. 영사 홍언필이 아뢰기를,""치평을 이루는 규구는 《대학》보다 나은 것이 없습니다. 성의·정심·수신·제가·치국·평천하의 도리가 다 이 글에 기록되어 있고, 진덕수가 《대학연의》를 지었는데 다스리는 도리가 밝은 거울처럼 환하여 더할 것이 없습니다. 전에 서연에서 이미 진강하였으니, 전하께서 반드시 절실히 아셨을 것입니다.또, 신정에는 사람을 등용하는 일이 중대합니다. 예전부터 어진 사람은 반드시 하료에 침체되고 신처럼 변변치 못하여도 높은 자리에 있으니, 위에서 사람을 등용하는 일을 중하게 여기여 뭇 사람의 뜻에 맞게 하시면 일이 성취되겠으나 어렵게 여기고 삼가지 않아서 뭇 사람의 뜻에 맞지 않는다면 일이 무엇으로 말미암아 성취되겠습니까.또, 사람을 등용할 즈음에는 반드시 특지하실 것 없습니다. 성종 때의 신의 아비가 사관이 되었으므로 그때의 일을 신이 자못 알 수 있고 폐조 초년의 일도 신이 아는데, 그때에는 관작이 매우 귀하였으므로 신의 아비가 감찰이 된 지 4년인데도 좌랑에 빈자리가 없어서 좌랑이 되지 못하였으니 지금도 관작을 귀중하게 해야 옳을 것입니다. 지금 관작이 많이 비어서 자리를 채우기가 참으로 어려운 것은 사실 갑자기 승진되어 갈리는 폐단으로 말미암은 것입니다. 또, 국가가 무인을 쓰는 것이 예전만 못하므로 급할 때에 의지할 만한 인재가 없으니, 어느날 갑자기 변고가 생기면 누가 감히 감당하겠습니까. 조종 때에는 육조의 참판과 승지를 무신이 잇달아 하였는데, 근래로는 전혀 이런 일이 없으니, 사변이 있을 때에 어떻게 갑자기 거용하겠습니까. 늘 유념 하시기 바랍니다.""하니, 상이 이르기를,""이것은 매우 이치에 맞는 말이다. 내가 미처 살피지 못하였으니, 다시 유념하겠다.""하였다. 대사헌 송인수는 아뢰기를,""홍언필이 아뢴, 사람을 등용하는 것은 어렵게 여기고 삼가야 한다는 말은 지극히 마땅합니다. 인물의 현우를 알고 사람을 쓰는 것은 제왕의 명철에 달려 있는데, 인물의 현우를 알면 명철하다는 말은 군자를 아는 것을 말한 것이 아니라 소인이 유암하므로 알기 어려운 것을 말한 것입니다. 군자는 양하고 강하고 명하지만 소인은 음하고 유하고 암하여 알기 어려운 듯합니다. 그러나 군주의 본원이 허명하면 관찰하는 데에 요령이 있어 아는 것도 쉽습니다. 다만, 대간은 충성한 듯하고 대사는 미더운 듯하니, 이러한 점을 어렵게 여기고 삼가야 합니다.""하고, 시독관 정희등은 아뢰기를,""좋아하고 미워하는 것이 분명하고서야 숭상하는 것이 정하여집니다. 이항이 간사한 것은 나라 사람이 다 아는데도 벼슬을 주라는 명이 먼저 내리고, 조광조는 왕사에 마음을 다하여 충직한 마음만을 가졌었는데도 도리어 그렇게 하지 않았으니, 이것이 공론이 답답하게 여기는 까닭입니다. 이항과 조광조는 다 구천의 마른 뼈가 되었으니 벼슬을 주든 안 주든 아무 관계가 없으나, 이토록 아뢰는 까닭은 한때의 좋아하고 미워하는 것이 이로 말미암아서 정하여지기 때문이며, 공론이 어디에 있느냐는 것도 알 수 있습니다.""하니, 상이 이르기를,""이항이 간사한 것을 내가 어찌 죄다 알겠는가. 재상인 사람은 죄를 범했다 하더라도 탕척할 때에는 관직을 주어야 한다고 생각하였을 뿐인데, 공론을 듣고 나서는 곧 거두어들였고, 조광조의 일로 말하면 매우 어려울 듯하므로 다시 생각하는 것이다.""하였다. 송인수는 아뢰기를,""근래 게으른 것이 버릇이 되어, 옛사람이 이른바 밤낮으로 게을리하지 않고 한 사람을 섬긴다는 것을 이제는 다시 듣지 못합니다. 대체로 기강이 해이하므로 백사가 다 그러한데, 이것은 신이 법관이 되어 진작시키지 못하는 탓입니다. 접때 주서 두 사람이 다 고병  하였는데, 두 사람의 병이 어찌 다 위급하였겠습니까. 조강이 있는 줄 알고도 이토록 만홀하니, 기강이 해이한 것을 여기에서도 알 수 있습니다. 경연은 국가의 중대한 일인데, 특진관도 서로 일이 있다고 핑계하여 곧 입시하지 않으며, 서로 본받아서 점점 게을러집니다. 이것은 하루아침에 그렇게 된 것이 아니니 그 폐단이 심합니다. 이 버릇을 엄하게 고쳐 온갖 정성을 다하게 해야 바람직한 정치를 일으킬 수 있는데 그 전기는 임금에게 달려 있습니다. 그러나 대신이 그 기강을 세우고 대간이 그 그른 것을 바로잡아야 하니, 이렇게 하고서야 체모에 맞을 수 있습니다. 위에서 믿고 맞겨서 성취를 요구하시면, 대신과 대간이 함께 삼가하고 협력하여 가부를 서로 도와 기강이 절로 세워질 것입니다.""하고, 권벌은 아뢰기를,""태평한 세대에는 인심이 안일하여 유위하려 하지 않는다는 것이 바로 오늘날을두고 한 말입니다. 신이 듣건대, 육조의 낭관이 스스로 해야 할 직분을 하지 않고 죄다 하리에게 맡겨서 일의 당부를 전혀 살피지 못한다는데, 이 폐단은 이미 오래 되어 고치기 어려운 형편입니다.""하니, 상이 이르기를,""그 의논은 지극히 마땅하다.""하였다. 송인수는 아뢰기를,""세력이 강한 것을 믿고 겸병하는 것은 법이 다스려야 할 것인데, 서천의 제언은 정세순 등이 조세를 거두고 갈아 먹게 한 지 이미 오래 되었는데도 강장손이 빼앗으려 온갖 꾀를 부려 제언 곁의 1백 결의 전지를 절수  하여 두 획을 더하여 3백 결로 만들어 정세순의 전지를 침입하였습니다. 정세순이 세 번 득신  하였으므로 강장손의 계책이 궁하여지고 나니, 또 짐짓 내수사의 종 철금에게 팔고 철금은 또 옮겨 진상하였으므로, 세 번 득신한 전지인데도 빼앗기고 대신 갈아 먹을 전지가 없으니, 그 억울함이 막심합니다. 사간 곽순이 군수로 있을 때 친히 이 송사를 다스렸고,  감사 정만종도 문서를 만들어 서울로 올려보냈으나 아직도 신원하지 못하였습니다. 가난한 백성의 산업은 오로지 여기에 달려 있으므로 가슴 아프고 불쌍하기가 형용할 수 없고, 내수사가 간사하고 교활하게 빼앗으려 꾀했던 정상이 이미 드러났으니, 지체 없이 시원하게 결단 하소서.""하니, 상이 이르기를,""이 일을 나는 전혀 몰랐다. 백성 전지의 경계임이 분명하다면 주어야 할 것이다.""하였다. 정언 김난상은 아뢰기를,""근래 위에서 대간이 아뢴 간언을 거절하는 뜻이 있어 ‘천백 번 말해도 따르지 않는다.’고도 하시고, ‘어찌 반드시 이렇게 해야 대간의 체모에 맞겠는가.’ 하고도 하시니, 이러한 몇 말씀은 충분히 신하의 간언을 물리칠 만합니다. 천둥 같은 위엄 아래에서는 너그러이 용납하여 대우하더라도 할말을 다하려 하겠습니까. 대간이 아뢰는 것은 조정의 공론인데, 위에서 자기 뜻만으로 결단하고 스스로 돌이켜 잘못이 있을 것을 염려하지 않으신다면, 스스로 성명인 체하는 마음이 여기서 나올 것이며, 스스로 성명인 체하는 마음이 한번 나옴으로써 온갖 병통이 생길 것입니다. 신정의 처음에는 대간의 말을 남김없이 받아들여도 마지막까지 잘하지 못할 것이 염려되는데, 더구나 사복한 처음에 이미 이러한 것이겠습니까. 신은 늘 온편하지 못하다고 생각하였으므로 감히 아룁니다.""하니, 상이 이르기를,""간언을 거절하기 위한 것이 아니다. 다만 생각이 그렇다는 것을 말했을 뿐인데 어찌하여 이 때문에 할말을 다하지 못하겠는가. 반드시 일마다 다 따라야 할말을 다 한다고 한다면 또한 그른 것이다.""하였다. 특진관 신영은 아뢰기를,""옛말에 ‘문무를 아울러 임용하는 것이 장구한 방법이다.’ 하였는데, 이제 연변의 각 고을은 문신과 남행이 반을 차지하여 방어하는 조치에 허술함이 많으니, 앞으로 바닷가의 고을에는 재능이 있는 무사를 섞어 차출하여 뜻밖의 일에 대비하소서.""하니, 상이 이르기를,""이것이 매우 좋은 계책이다.""하였다. 기사관 이감·이염·안함 등이 나아가 아뢰기를,""접때 사관이 뒤에 나가라는 상의 성명이 있었는데, 신들이 갑작스러운 사이에 미처 살피지 못하고 먼저 나갔으니, 만 번 죽어도 유감이 없습니다.""하니, 상이 이르기를,""뒤에 나가도 무방할 듯하다 하였으니, 정명이 아니었다. 또, 대신의 의논을 듣지 못하였는가?""하였다. 이감이 아뢰기를,""신들이 이미 들었습니다마는 국가의 예모 중에서 경연에서만 사관이 먼저 나가고, 그 밖의 대례에서는 공경부터 먼저 나가고 사관이 가장 뒤에 나가게 되니, 같은 사관인데 예를 두 가지로 하는 까닭을 신은 알 수 없습니다. 또, 예전에 좌사·우사를 둔 것은 좌우에 입시하여 군주의 기색을 살펴서 모두 기재하려는 것이었으니, 앞으로는 사관이 향안의 좌우에 입시하여 언동을 갖추어 기록하면 옮겨 다니면서 사실을 기록하는 군색함이 없고 예모도 온편하겠습니다.""하니, 상이 이르기를,""옛일은 그러하나, 우리 나라의 구례에도 어찌 뜻이 없겠는가. 위아래가 드나드는데 예모를 어렵게 하는 것은 그다지 관계될 것 없는 일이니, 전례에 따르도록 하라. 기색으로 말하면, 좌우에서 모시지 않는다 하더라도 어찌하여 살피지 못할 것이 있겠는가.""하였다.",['왕실-경연(經筵)']
http://sillok.history.go.kr/id/kla_10104012_001,주강에 나아가다,주강에 나아갔다.,['왕실-경연(經筵)']
http://sillok.history.go.kr/id/kla_10104012_002,햇무리가 지다,"햇무리가 희미하게 지고, 태백이 주현하였다.",['과학-천기(天氣)']
http://sillok.history.go.kr/id/kla_10104013_001,정원이 변방의 일을 아뢰다,"정원이 첨의로 아뢰기를,""호인 이아장합의 죄는 마땅히 참형에 처하여 이국에 위엄을 보여야 할 것이나 3년의 상기에는 형벌을 쓰지 않는 것이 국가의 떳떳한 법이므로 처치하기가 참으로 어려우니, 삼공에게 의논하소서.""하니, 아뢴 대로 하라고 전교하였다. 삼공이 의논하여 아뢰기를,""이아장합 등은 전에 우리 변장 심사손을 죽여서 조야가 몹시 분개하고 있으니, 죄는 용서할 수 없습니다. 왕법을 분명하게 보이는 일을 진실로 늦출 수 없으나, 대휼을 당하여 감히 형살을 행하는 것도 차마 못할 것이니, 차라리 정도를 어길지라도 3년이 지나기를 기다려 형벌을 집행하는 것이 마땅하겠습니다.""하였다.","['정론(政論)', '사법(司法)', '외교-야(野)']"
http://sillok.history.go.kr/id/kla_10104013_002,좌승지 원혼이 관상감을 추고할 것을 청하다," 좌승지 원혼이 아뢰었다.""신이 이달 8일 아파  하여 집으로 돌아갈 때에 여염 사람이 어느 곳을 손가락으로 가리키며 말하기를 ‘요성이 나타나 뭇사람의 말이 어수선하다.’ 하였고, 또 어제 태백이 오지에 나타났습니다. 근래 별의 이변이 한두 번이 아니었는데 관상감이 게을리하고 살피지 않았으니 아주 그릅니다. 추고하여 죄를 다스리소서.""","['사법-치안(治安)', '사법-탄핵(彈劾)', '과학-천기(天氣)']"
http://sillok.history.go.kr/id/kla_10104013_003,우승지 송기수가 유일의 천거에 대해 아뢰다," 우승지송인수  가 아뢰기를,""저번에 경연에서 정언 심영이 아뢴 유일을 천거하는 일을 삼공에게 수의하니, 그 의논에 ‘천거에는 두 가지가 있다. 한 가지는 재능과 도를 품은 현인·군자를 천거하는 것인데 이러한 사람은 다만 백집사  를 삼기 어려울 듯하며, 한 가지는 조종 때에 써 온 천거하는 법을 더욱 밝혀 행하는 것인데 이것은 으레 천거하는 규례인 듯하다.’ 하였습니다. 이번 천거에는 어느 방법을 써야 할지 모르겠습니다.""하니, 전교하기를,""삼공은 말이 맞는 듯하나, 재능과 도를 품은 현인·군자가 아무리 진퇴를 신중히 하더라도 군주의 구하는 것이 정성스러우냐 정성스럽지 않으냐에 달려 있을 따름이다. 마땅한 사람을 구하여 얻는다면 발탁하여 재상의 자리에 두는 것도 어찌 어렵겠는가. 혹 이 규례에 얽매여 현인·군자를 구할 수 없는 처지에 버려둔다면, 이른바 초야에 유현이 없게 한다는 것이 또한 후세를 매우 속이는 말이 되지 않겠는가. 조종조 때에 써 온 천거하는 규례라는 것을 거듭 밝혀서 행하여도 무방할 것이다.""하였다.  사신은 논한다. 상께서 분부하기를 ‘과연 어질다면 발탁하여 재상의 자리에 두는 것이 어찌하여 어렵겠는가.’ 하였으니, 삼공이 이에 따라 시기하는 마음을 버리고 토악  하여 구하는 일을 부지런히 하여 보상의 책무를 다한다면, 산골짜기에서 순수한 것을 기르고 숲속에서 숨어 있는 사람들이 자득하여 많이 나와서 독선을 부끄럽게 여기고 문득 깨달아 ‘어찌하여 돌아가지 않으랴.’ 할는지 어찌 알겠는가. 정승이 공업을 세우는 것은 이보다 큰 것이 없는데, 생각이 여기에서 나오지 못하니, 아, 애석하다.","['정론-정론(政論)', '인사(人事)', '역사-사학(史學)']"
